"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - Click loss","run-rank0-clicks - Click loss__MIN","run-rank0-clicks - Click loss__MAX"
"94468","472336","472336","472336","0.1596049964427948","0.1596049964427948","0.1596049964427948"
"94477","472381","472381","472381","0.3764987587928772","0.3764987587928772","0.3764987587928772"
"94483","472411","472411","472411","0.31294989585876465","0.31294989585876465","0.31294989585876465"
"94486","472426","472426","472426","0.5218980312347412","0.5218980312347412","0.5218980312347412"
"94488","472436","472436","472436","0.35180407762527466","0.35180407762527466","0.35180407762527466"
"94490","472446","472446","472446","0.14070293307304382","0.14070293307304382","0.14070293307304382"
"94494","472466","472466","472466","0.3111274838447571","0.3111274838447571","0.3111274838447571"
"94519","472591","472591","472591","0.31118518114089966","0.31118518114089966","0.31118518114089966"
"94520","472596","472596","472596","0.1708095222711563","0.1708095222711563","0.1708095222711563"
"94528","472636","472636","472636","0.26051056385040283","0.26051056385040283","0.26051056385040283"
"94531","472651","472651","472651","0.2152385115623474","0.2152385115623474","0.2152385115623474"
"94534","472666","472666","472666","0.17654967308044434","0.17654967308044434","0.17654967308044434"
"94539","472691","472691","472691","0.41278818249702454","0.41278818249702454","0.41278818249702454"
"94548","472736","472736","472736","0.19752013683319092","0.19752013683319092","0.19752013683319092"
"94552","472756","472756","472756","0.269758403301239","0.269758403301239","0.269758403301239"
"94570","472846","472846","472846","0.1371583342552185","0.1371583342552185","0.1371583342552185"
"94601","473001","473001","473001","0.42041027545928955","0.42041027545928955","0.42041027545928955"
"94608","473036","473036","473036","0.11119557917118073","0.11119557917118073","0.11119557917118073"
"94612","473056","473056","473056","0.33139142394065857","0.33139142394065857","0.33139142394065857"
"94620","473096","473096","473096","0.25256434082984924","0.25256434082984924","0.25256434082984924"
"94629","473141","473141","473141","0.1588362157344818","0.1588362157344818","0.1588362157344818"
"94645","473221","473221","473221","0.2734462022781372","0.2734462022781372","0.2734462022781372"
"94657","473281","473281","473281","0.45327335596084595","0.45327335596084595","0.45327335596084595"
"94660","473296","473296","473296","0.15671242773532867","0.15671242773532867","0.15671242773532867"
"94671","473351","473351","473351","0.1665518581867218","0.1665518581867218","0.1665518581867218"
"94687","473431","473431","473431","0.09380115568637848","0.09380115568637848","0.09380115568637848"
"94697","473481","473481","473481","0.335481733083725","0.335481733083725","0.335481733083725"
"94699","473491","473491","473491","0.22606846690177917","0.22606846690177917","0.22606846690177917"
"94704","473516","473516","473516","0.1683163344860077","0.1683163344860077","0.1683163344860077"
"94715","473571","473571","473571","0.1921623796224594","0.1921623796224594","0.1921623796224594"
"94738","473686","473686","473686","0.32561832666397095","0.32561832666397095","0.32561832666397095"
"94752","473756","473756","473756","0.21132759749889374","0.21132759749889374","0.21132759749889374"
"94764","473816","473816","473816","0.21449482440948486","0.21449482440948486","0.21449482440948486"
"94781","473901","473901","473901","0.12734034657478333","0.12734034657478333","0.12734034657478333"
"94792","473956","473956","473956","0.2562292814254761","0.2562292814254761","0.2562292814254761"
"94816","474076","474076","474076","0.2904161810874939","0.2904161810874939","0.2904161810874939"
"94825","474121","474121","474121","0.15698972344398499","0.15698972344398499","0.15698972344398499"
"94836","474176","474176","474176","0.22972437739372253","0.22972437739372253","0.22972437739372253"
"94846","474226","474226","474226","0.2719518542289734","0.2719518542289734","0.2719518542289734"
"94847","474231","474231","474231","0.10762909054756165","0.10762909054756165","0.10762909054756165"
"94851","474251","474251","474251","0.10409533232450485","0.10409533232450485","0.10409533232450485"
"94856","474276","474276","474276","0.06199769303202629","0.06199769303202629","0.06199769303202629"
"94867","474331","474331","474331","0.14342448115348816","0.14342448115348816","0.14342448115348816"
"94871","474351","474351","474351","0.10824554413557053","0.10824554413557053","0.10824554413557053"
"94901","474501","474501","474501","0.29184994101524353","0.29184994101524353","0.29184994101524353"
"94910","474546","474546","474546","0.24370750784873962","0.24370750784873962","0.24370750784873962"
"94925","474621","474621","474621","0.21553978323936462","0.21553978323936462","0.21553978323936462"
"94929","474641","474641","474641","0.2652493119239807","0.2652493119239807","0.2652493119239807"
"94937","474681","474681","474681","0.15961953997612","0.15961953997612","0.15961953997612"
"94961","474801","474801","474801","0.20978635549545288","0.20978635549545288","0.20978635549545288"
"94974","474866","474866","474866","0.20369809865951538","0.20369809865951538","0.20369809865951538"
"94982","474906","474906","474906","0.16615751385688782","0.16615751385688782","0.16615751385688782"
"94983","474911","474911","474911","0.20644965767860413","0.20644965767860413","0.20644965767860413"
"94984","474916","474916","474916","0.40715476870536804","0.40715476870536804","0.40715476870536804"
"94987","474931","474931","474931","0.19445809721946716","0.19445809721946716","0.19445809721946716"
"95000","474996","474996","474996","0.3433994948863983","0.3433994948863983","0.3433994948863983"
"95001","475001","475001","475001","0.29243892431259155","0.29243892431259155","0.29243892431259155"
"95024","475116","475116","475116","0.21928346157073975","0.21928346157073975","0.21928346157073975"
"95040","475196","475196","475196","0.09476211667060852","0.09476211667060852","0.09476211667060852"
"95054","475266","475266","475266","0.22298693656921387","0.22298693656921387","0.22298693656921387"
"95060","475296","475296","475296","0.1516459882259369","0.1516459882259369","0.1516459882259369"
"95073","475361","475361","475361","0.1581977903842926","0.1581977903842926","0.1581977903842926"
"95079","475391","475391","475391","0.14110250771045685","0.14110250771045685","0.14110250771045685"
"95083","475411","475411","475411","0.2647852897644043","0.2647852897644043","0.2647852897644043"
"95099","475491","475491","475491","0.13382261991500854","0.13382261991500854","0.13382261991500854"
"95112","475556","475556","475556","0.14167535305023193","0.14167535305023193","0.14167535305023193"
"95129","475641","475641","475641","0.1277383714914322","0.1277383714914322","0.1277383714914322"
"95150","475746","475746","475746","0.12719765305519104","0.12719765305519104","0.12719765305519104"
"95153","475761","475761","475761","0.18286141753196716","0.18286141753196716","0.18286141753196716"
"95159","475791","475791","475791","0.3149939775466919","0.3149939775466919","0.3149939775466919"
"95165","475821","475821","475821","0.19814422726631165","0.19814422726631165","0.19814422726631165"
"95172","475856","475856","475856","0.15090151131153107","0.15090151131153107","0.15090151131153107"
"95173","475861","475861","475861","0.20733433961868286","0.20733433961868286","0.20733433961868286"
"95177","475881","475881","475881","0.3995165526866913","0.3995165526866913","0.3995165526866913"
"95188","475936","475936","475936","0.15564781427383423","0.15564781427383423","0.15564781427383423"
"95191","475951","475951","475951","0.3084235191345215","0.3084235191345215","0.3084235191345215"
"95197","475981","475981","475981","0.13759464025497437","0.13759464025497437","0.13759464025497437"
"95201","476001","476001","476001","0.17185527086257935","0.17185527086257935","0.17185527086257935"
"95211","476051","476051","476051","0.15511807799339294","0.15511807799339294","0.15511807799339294"
"95224","476116","476116","476116","0.18175196647644043","0.18175196647644043","0.18175196647644043"
"95226","476126","476126","476126","0.29518941044807434","0.29518941044807434","0.29518941044807434"
"95227","476131","476131","476131","0.2275235652923584","0.2275235652923584","0.2275235652923584"
"95230","476146","476146","476146","0.10770247876644135","0.10770247876644135","0.10770247876644135"
"95232","476156","476156","476156","0.16051755845546722","0.16051755845546722","0.16051755845546722"
"95251","476251","476251","476251","0.09955522418022156","0.09955522418022156","0.09955522418022156"
"95258","476286","476286","476286","0.16034403443336487","0.16034403443336487","0.16034403443336487"
"95265","476321","476321","476321","0.1877518892288208","0.1877518892288208","0.1877518892288208"
"95276","476376","476376","476376","0.10587314516305923","0.10587314516305923","0.10587314516305923"
"95278","476386","476386","476386","0.16737523674964905","0.16737523674964905","0.16737523674964905"
"95282","476406","476406","476406","0.24856433272361755","0.24856433272361755","0.24856433272361755"
"95291","476451","476451","476451","0.2603798508644104","0.2603798508644104","0.2603798508644104"
"95296","476476","476476","476476","0.22593197226524353","0.22593197226524353","0.22593197226524353"
"95301","476501","476501","476501","0.06883124262094498","0.06883124262094498","0.06883124262094498"
"95377","476881","476881","476881","0.32812774181365967","0.32812774181365967","0.32812774181365967"
"95379","476891","476891","476891","0.23183071613311768","0.23183071613311768","0.23183071613311768"
"95386","476926","476926","476926","0.34077709913253784","0.34077709913253784","0.34077709913253784"
"95407","477031","477031","477031","0.18349295854568481","0.18349295854568481","0.18349295854568481"
"95416","477076","477076","477076","0.15947425365447998","0.15947425365447998","0.15947425365447998"
"95448","477236","477236","477236","0.2466985434293747","0.2466985434293747","0.2466985434293747"
"95454","477266","477266","477266","0.18469445407390594","0.18469445407390594","0.18469445407390594"
"95469","477341","477341","477341","0.19647787511348724","0.19647787511348724","0.19647787511348724"
"95481","477401","477401","477401","0.24134764075279236","0.24134764075279236","0.24134764075279236"
"95484","477416","477416","477416","0.1274188756942749","0.1274188756942749","0.1274188756942749"
"95489","477441","477441","477441","0.23408880829811096","0.23408880829811096","0.23408880829811096"
"95522","477606","477606","477606","0.1518007516860962","0.1518007516860962","0.1518007516860962"
"95534","477666","477666","477666","0.15608714520931244","0.15608714520931244","0.15608714520931244"
"95546","477726","477726","477726","0.15744730830192566","0.15744730830192566","0.15744730830192566"
"95549","477741","477741","477741","0.16017821431159973","0.16017821431159973","0.16017821431159973"
"95552","477756","477756","477756","0.2789871096611023","0.2789871096611023","0.2789871096611023"
"95559","477791","477791","477791","0.14572973549365997","0.14572973549365997","0.14572973549365997"
"95573","477861","477861","477861","0.3194361627101898","0.3194361627101898","0.3194361627101898"
"95574","477866","477866","477866","0.14999617636203766","0.14999617636203766","0.14999617636203766"
