"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - MLM loss","run-rank0-clicks - MLM loss__MIN","run-rank0-clicks - MLM loss__MAX"
"100612","503059","503059","503059","1.6440950632095337","1.6440950632095337","1.6440950632095337"
"100627","503134","503134","503134","1.6728883981704712","1.6728883981704712","1.6728883981704712"
"100628","503139","503139","503139","1.0676326751708984","1.0676326751708984","1.0676326751708984"
"100634","503169","503169","503169","1.53458571434021","1.53458571434021","1.53458571434021"
"100655","503274","503274","503274","1.9024312496185303","1.9024312496185303","1.9024312496185303"
"100664","503319","503319","503319","1.5687154531478882","1.5687154531478882","1.5687154531478882"
"100691","503454","503454","503454","2.0394227504730225","2.0394227504730225","2.0394227504730225"
"100706","503529","503529","503529","1.5733582973480225","1.5733582973480225","1.5733582973480225"
"100707","503534","503534","503534","1.803147554397583","1.803147554397583","1.803147554397583"
"100724","503619","503619","503619","1.716476321220398","1.716476321220398","1.716476321220398"
"100737","503684","503684","503684","1.8611230850219727","1.8611230850219727","1.8611230850219727"
"100748","503739","503739","503739","1.839368224143982","1.839368224143982","1.839368224143982"
"100754","503769","503769","503769","1.7202690839767456","1.7202690839767456","1.7202690839767456"
"100774","503869","503869","503869","1.2004334926605225","1.2004334926605225","1.2004334926605225"
"100780","503899","503899","503899","1.1583564281463623","1.1583564281463623","1.1583564281463623"
"100787","503934","503934","503934","1.7672514915466309","1.7672514915466309","1.7672514915466309"
"100796","503979","503979","503979","1.770812749862671","1.770812749862671","1.770812749862671"
"100799","503994","503994","503994","1.667973279953003","1.667973279953003","1.667973279953003"
"100801","504004","504004","504004","1.5011917352676392","1.5011917352676392","1.5011917352676392"
"100810","504049","504049","504049","1.5360770225524902","1.5360770225524902","1.5360770225524902"
"100811","504054","504054","504054","2.1230151653289795","2.1230151653289795","2.1230151653289795"
"100813","504064","504064","504064","1.1341866254806519","1.1341866254806519","1.1341866254806519"
"100830","504149","504149","504149","1.488322138786316","1.488322138786316","1.488322138786316"
"100846","504229","504229","504229","1.96646249294281","1.96646249294281","1.96646249294281"
"100885","504424","504424","504424","1.6847864389419556","1.6847864389419556","1.6847864389419556"
"100888","504439","504439","504439","2.0650675296783447","2.0650675296783447","2.0650675296783447"
"100894","504469","504469","504469","1.5485787391662598","1.5485787391662598","1.5485787391662598"
"100918","504589","504589","504589","1.1474874019622803","1.1474874019622803","1.1474874019622803"
"100933","504664","504664","504664","1.2311701774597168","1.2311701774597168","1.2311701774597168"
"100935","504674","504674","504674","1.560891032218933","1.560891032218933","1.560891032218933"
"100938","504689","504689","504689","1.324629545211792","1.324629545211792","1.324629545211792"
"100943","504714","504714","504714","1.4596149921417236","1.4596149921417236","1.4596149921417236"
"100944","504719","504719","504719","1.2798330783843994","1.2798330783843994","1.2798330783843994"
"100955","504774","504774","504774","1.3541295528411865","1.3541295528411865","1.3541295528411865"
"100969","504844","504844","504844","1.306294322013855","1.306294322013855","1.306294322013855"
"100972","504859","504859","504859","2.0801804065704346","2.0801804065704346","2.0801804065704346"
"100974","504869","504869","504869","1.6287915706634521","1.6287915706634521","1.6287915706634521"
"100980","504899","504899","504899","1.7013534307479858","1.7013534307479858","1.7013534307479858"
"100983","504914","504914","504914","1.5300809144973755","1.5300809144973755","1.5300809144973755"
"100986","504929","504929","504929","1.969787836074829","1.969787836074829","1.969787836074829"
"100991","504954","504954","504954","1.0808500051498413","1.0808500051498413","1.0808500051498413"
"101050","505249","505249","505249","1.245068073272705","1.245068073272705","1.245068073272705"
"101061","505304","505304","505304","1.4093018770217896","1.4093018770217896","1.4093018770217896"
"101063","505314","505314","505314","1.6698426008224487","1.6698426008224487","1.6698426008224487"
"101069","505344","505344","505344","1.6054314374923706","1.6054314374923706","1.6054314374923706"
"101074","505369","505369","505369","1.3632057905197144","1.3632057905197144","1.3632057905197144"
"101081","505404","505404","505404","1.723498821258545","1.723498821258545","1.723498821258545"
"101082","505409","505409","505409","1.5080896615982056","1.5080896615982056","1.5080896615982056"
"101091","505454","505454","505454","2.032714605331421","2.032714605331421","2.032714605331421"
"101100","505499","505499","505499","2.3819754123687744","2.3819754123687744","2.3819754123687744"
"101111","505554","505554","505554","1.5275087356567383","1.5275087356567383","1.5275087356567383"
"101115","505574","505574","505574","1.8618005514144897","1.8618005514144897","1.8618005514144897"
"101139","505694","505694","505694","1.4562641382217407","1.4562641382217407","1.4562641382217407"
"101142","505709","505709","505709","1.5687541961669922","1.5687541961669922","1.5687541961669922"
"101164","505819","505819","505819","2.049999237060547","2.049999237060547","2.049999237060547"
"101176","505879","505879","505879","1.9968639612197876","1.9968639612197876","1.9968639612197876"
"101179","505894","505894","505894","1.4562740325927734","1.4562740325927734","1.4562740325927734"
"101189","505944","505944","505944","1.8728280067443848","1.8728280067443848","1.8728280067443848"
"101191","505954","505954","505954","1.514046311378479","1.514046311378479","1.514046311378479"
"101204","506019","506019","506019","1.4537116289138794","1.4537116289138794","1.4537116289138794"
"101233","506164","506164","506164","1.3200962543487549","1.3200962543487549","1.3200962543487549"
"101236","506179","506179","506179","1.2329195737838745","1.2329195737838745","1.2329195737838745"
"101240","506199","506199","506199","1.0949126482009888","1.0949126482009888","1.0949126482009888"
"101280","506399","506399","506399","1.9366861581802368","1.9366861581802368","1.9366861581802368"
"101281","506404","506404","506404","1.737056016921997","1.737056016921997","1.737056016921997"
"101320","506599","506599","506599","2.0238215923309326","2.0238215923309326","2.0238215923309326"
"101327","506634","506634","506634","1.694940209388733","1.694940209388733","1.694940209388733"
"101336","506679","506679","506679","1.467588186264038","1.467588186264038","1.467588186264038"
"101339","506694","506694","506694","1.5223102569580078","1.5223102569580078","1.5223102569580078"
"101365","506824","506824","506824","1.8375706672668457","1.8375706672668457","1.8375706672668457"
"101389","506944","506944","506944","1.8415714502334595","1.8415714502334595","1.8415714502334595"
"101396","506979","506979","506979","1.7598551511764526","1.7598551511764526","1.7598551511764526"
"101459","507294","507294","507294","1.9561173915863037","1.9561173915863037","1.9561173915863037"
"101460","507299","507299","507299","1.9887343645095825","1.9887343645095825","1.9887343645095825"
"101485","507424","507424","507424","1.6324880123138428","1.6324880123138428","1.6324880123138428"
"101511","507554","507554","507554","1.8664462566375732","1.8664462566375732","1.8664462566375732"
"101539","507694","507694","507694","1.9763578176498413","1.9763578176498413","1.9763578176498413"
"101541","507704","507704","507704","1.8892422914505005","1.8892422914505005","1.8892422914505005"
"101557","507784","507784","507784","2.1073756217956543","2.1073756217956543","2.1073756217956543"
"101561","507804","507804","507804","1.785627841949463","1.785627841949463","1.785627841949463"
"101582","507909","507909","507909","1.710465669631958","1.710465669631958","1.710465669631958"
"101591","507954","507954","507954","1.3962836265563965","1.3962836265563965","1.3962836265563965"
"101593","507964","507964","507964","1.909947395324707","1.909947395324707","1.909947395324707"
"101604","508019","508019","508019","1.8456114530563354","1.8456114530563354","1.8456114530563354"
"101610","508049","508049","508049","1.5616203546524048","1.5616203546524048","1.5616203546524048"
"101634","508169","508169","508169","1.7773351669311523","1.7773351669311523","1.7773351669311523"
"101635","508174","508174","508174","1.6401933431625366","1.6401933431625366","1.6401933431625366"
"101642","508209","508209","508209","1.9339349269866943","1.9339349269866943","1.9339349269866943"
"101648","508239","508239","508239","1.7702373266220093","1.7702373266220093","1.7702373266220093"
"101652","508259","508259","508259","1.7565393447875977","1.7565393447875977","1.7565393447875977"
"101672","508359","508359","508359","1.711275577545166","1.711275577545166","1.711275577545166"
"101679","508394","508394","508394","1.7143690586090088","1.7143690586090088","1.7143690586090088"
"101693","508464","508464","508464","1.9180378913879395","1.9180378913879395","1.9180378913879395"
"101714","508569","508569","508569","1.721829891204834","1.721829891204834","1.721829891204834"
"101719","508594","508594","508594","1.5361374616622925","1.5361374616622925","1.5361374616622925"
"101732","508659","508659","508659","2.0060532093048096","2.0060532093048096","2.0060532093048096"
"101746","508729","508729","508729","1.6480666399002075","1.6480666399002075","1.6480666399002075"
"101747","508734","508734","508734","2.2621958255767822","2.2621958255767822","2.2621958255767822"
"101772","508859","508859","508859","1.9989111423492432","1.9989111423492432","1.9989111423492432"
"101785","508924","508924","508924","1.354069471359253","1.354069471359253","1.354069471359253"
"101795","508974","508974","508974","1.7131707668304443","1.7131707668304443","1.7131707668304443"
"101819","509094","509094","509094","1.5378148555755615","1.5378148555755615","1.5378148555755615"
"101820","509099","509099","509099","1.6130996942520142","1.6130996942520142","1.6130996942520142"
"101833","509164","509164","509164","1.4450974464416504","1.4450974464416504","1.4450974464416504"
"101840","509199","509199","509199","1.7216969728469849","1.7216969728469849","1.7216969728469849"
"101844","509219","509219","509219","1.7295141220092773","1.7295141220092773","1.7295141220092773"
"101863","509314","509314","509314","1.547425389289856","1.547425389289856","1.547425389289856"
"101872","509359","509359","509359","1.6662505865097046","1.6662505865097046","1.6662505865097046"
"101933","509664","509664","509664","1.3229107856750488","1.3229107856750488","1.3229107856750488"
"101935","509674","509674","509674","1.8660831451416016","1.8660831451416016","1.8660831451416016"
"101970","509849","509849","509849","1.647188663482666","1.647188663482666","1.647188663482666"
"101993","509964","509964","509964","2.01652455329895","2.01652455329895","2.01652455329895"
"102013","510064","510064","510064","1.4775553941726685","1.4775553941726685","1.4775553941726685"
"102017","510084","510084","510084","1.5086337327957153","1.5086337327957153","1.5086337327957153"
"102026","510129","510129","510129","1.997693657875061","1.997693657875061","1.997693657875061"
"102039","510194","510194","510194","1.6963777542114258","1.6963777542114258","1.6963777542114258"
"102041","510204","510204","510204","1.685421347618103","1.685421347618103","1.685421347618103"
