"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - MLM loss","run-multi-task-without-debiasing - MLM loss__MIN","run-multi-task-without-debiasing - MLM loss__MAX"
"78564","392819","392819","392819","2.1044750213623047","2.1044750213623047","2.1044750213623047"
"78581","392904","392904","392904","2.057443380355835","2.057443380355835","2.057443380355835"
"78596","392979","392979","392979","2.1779792308807373","2.1779792308807373","2.1779792308807373"
"78597","392984","392984","392984","2.1208488941192627","2.1208488941192627","2.1208488941192627"
"78602","393009","393009","393009","1.676819086074829","1.676819086074829","1.676819086074829"
"78622","393109","393109","393109","1.6292818784713745","1.6292818784713745","1.6292818784713745"
"78633","393164","393164","393164","1.6735951900482178","1.6735951900482178","1.6735951900482178"
"78635","393174","393174","393174","1.8778257369995117","1.8778257369995117","1.8778257369995117"
"78646","393229","393229","393229","1.8080508708953857","1.8080508708953857","1.8080508708953857"
"78649","393244","393244","393244","1.1030458211898804","1.1030458211898804","1.1030458211898804"
"78666","393329","393329","393329","1.6152886152267456","1.6152886152267456","1.6152886152267456"
"78673","393364","393364","393364","1.8756022453308105","1.8756022453308105","1.8756022453308105"
"78686","393429","393429","393429","1.7917015552520752","1.7917015552520752","1.7917015552520752"
"78690","393449","393449","393449","1.6502405405044556","1.6502405405044556","1.6502405405044556"
"78697","393484","393484","393484","1.9973859786987305","1.9973859786987305","1.9973859786987305"
"78752","393759","393759","393759","1.0148346424102783","1.0148346424102783","1.0148346424102783"
"78754","393769","393769","393769","1.5673551559448242","1.5673551559448242","1.5673551559448242"
"78770","393849","393849","393849","1.7615708112716675","1.7615708112716675","1.7615708112716675"
"78773","393864","393864","393864","2.3346216678619385","2.3346216678619385","2.3346216678619385"
"78774","393869","393869","393869","1.967015027999878","1.967015027999878","1.967015027999878"
"78784","393919","393919","393919","1.8391411304473877","1.8391411304473877","1.8391411304473877"
"78787","393934","393934","393934","1.823927640914917","1.823927640914917","1.823927640914917"
"78790","393949","393949","393949","1.4988362789154053","1.4988362789154053","1.4988362789154053"
"78793","393964","393964","393964","1.597631812095642","1.597631812095642","1.597631812095642"
"78804","394019","394019","394019","1.4236454963684082","1.4236454963684082","1.4236454963684082"
"78820","394099","394099","394099","1.9674566984176636","1.9674566984176636","1.9674566984176636"
"78827","394134","394134","394134","1.7817062139511108","1.7817062139511108","1.7817062139511108"
"78839","394194","394194","394194","1.855569839477539","1.855569839477539","1.855569839477539"
"78844","394219","394219","394219","1.8952492475509644","1.8952492475509644","1.8952492475509644"
"78845","394224","394224","394224","2.1263344287872314","2.1263344287872314","2.1263344287872314"
"78846","394229","394229","394229","1.8806774616241455","1.8806774616241455","1.8806774616241455"
"78886","394429","394429","394429","1.7941195964813232","1.7941195964813232","1.7941195964813232"
"78900","394499","394499","394499","1.878334641456604","1.878334641456604","1.878334641456604"
"78906","394529","394529","394529","1.4196243286132812","1.4196243286132812","1.4196243286132812"
"78909","394544","394544","394544","2.162851572036743","2.162851572036743","2.162851572036743"
"78921","394604","394604","394604","1.7680267095565796","1.7680267095565796","1.7680267095565796"
"78933","394664","394664","394664","2.07903790473938","2.07903790473938","2.07903790473938"
"78939","394694","394694","394694","1.8349086046218872","1.8349086046218872","1.8349086046218872"
"78941","394704","394704","394704","1.9906294345855713","1.9906294345855713","1.9906294345855713"
"79025","395124","395124","395124","1.7461895942687988","1.7461895942687988","1.7461895942687988"
"79038","395189","395189","395189","1.9615163803100586","1.9615163803100586","1.9615163803100586"
"79049","395244","395244","395244","2.188502550125122","2.188502550125122","2.188502550125122"
"79061","395304","395304","395304","1.6820189952850342","1.6820189952850342","1.6820189952850342"
"79081","395404","395404","395404","1.8593394756317139","1.8593394756317139","1.8593394756317139"
"79121","395604","395604","395604","1.4773768186569214","1.4773768186569214","1.4773768186569214"
"79138","395689","395689","395689","2.0250797271728516","2.0250797271728516","2.0250797271728516"
"79163","395814","395814","395814","1.2503222227096558","1.2503222227096558","1.2503222227096558"
"79171","395854","395854","395854","1.8463927507400513","1.8463927507400513","1.8463927507400513"
"79172","395859","395859","395859","2.064530611038208","2.064530611038208","2.064530611038208"
"79175","395874","395874","395874","1.5597574710845947","1.5597574710845947","1.5597574710845947"
"79178","395889","395889","395889","1.6311578750610352","1.6311578750610352","1.6311578750610352"
"79189","395944","395944","395944","1.7303138971328735","1.7303138971328735","1.7303138971328735"
"79233","396164","396164","396164","1.5902663469314575","1.5902663469314575","1.5902663469314575"
"79256","396279","396279","396279","2.0052006244659424","2.0052006244659424","2.0052006244659424"
"79281","396404","396404","396404","1.7333908081054688","1.7333908081054688","1.7333908081054688"
"79295","396474","396474","396474","1.697476863861084","1.697476863861084","1.697476863861084"
"79309","396544","396544","396544","1.9610989093780518","1.9610989093780518","1.9610989093780518"
"79313","396564","396564","396564","1.4521914720535278","1.4521914720535278","1.4521914720535278"
"79316","396579","396579","396579","1.9270894527435303","1.9270894527435303","1.9270894527435303"
"79320","396599","396599","396599","2.1052048206329346","2.1052048206329346","2.1052048206329346"
"79327","396634","396634","396634","1.8902835845947266","1.8902835845947266","1.8902835845947266"
"79341","396704","396704","396704","1.5432320833206177","1.5432320833206177","1.5432320833206177"
"79355","396774","396774","396774","1.894309163093567","1.894309163093567","1.894309163093567"
"79360","396799","396799","396799","1.3699023723602295","1.3699023723602295","1.3699023723602295"
"79372","396859","396859","396859","2.023552894592285","2.023552894592285","2.023552894592285"
"79376","396879","396879","396879","2.273015022277832","2.273015022277832","2.273015022277832"
"79389","396944","396944","396944","1.776811957359314","1.776811957359314","1.776811957359314"
"79396","396979","396979","396979","1.698683261871338","1.698683261871338","1.698683261871338"
"79397","396984","396984","396984","1.8769772052764893","1.8769772052764893","1.8769772052764893"
"79405","397024","397024","397024","1.665444254875183","1.665444254875183","1.665444254875183"
"79407","397034","397034","397034","1.6975555419921875","1.6975555419921875","1.6975555419921875"
"79411","397054","397054","397054","1.7711821794509888","1.7711821794509888","1.7711821794509888"
"79419","397094","397094","397094","2.0396296977996826","2.0396296977996826","2.0396296977996826"
"79436","397179","397179","397179","1.3568967580795288","1.3568967580795288","1.3568967580795288"
"79440","397199","397199","397199","1.5808637142181396","1.5808637142181396","1.5808637142181396"
"79451","397254","397254","397254","1.8592679500579834","1.8592679500579834","1.8592679500579834"
"79456","397279","397279","397279","1.37020742893219","1.37020742893219","1.37020742893219"
"79457","397284","397284","397284","1.7397644519805908","1.7397644519805908","1.7397644519805908"
"79462","397309","397309","397309","1.9383939504623413","1.9383939504623413","1.9383939504623413"
"79465","397324","397324","397324","1.8871204853057861","1.8871204853057861","1.8871204853057861"
"79473","397364","397364","397364","2.175208806991577","2.175208806991577","2.175208806991577"
"79479","397394","397394","397394","1.9299522638320923","1.9299522638320923","1.9299522638320923"
"79480","397399","397399","397399","2.2943508625030518","2.2943508625030518","2.2943508625030518"
"79506","397529","397529","397529","1.9677140712738037","1.9677140712738037","1.9677140712738037"
"79508","397539","397539","397539","1.9107366800308228","1.9107366800308228","1.9107366800308228"
"79514","397569","397569","397569","1.4626392126083374","1.4626392126083374","1.4626392126083374"
"79519","397594","397594","397594","1.520882487297058","1.520882487297058","1.520882487297058"
"79554","397769","397769","397769","1.9501091241836548","1.9501091241836548","1.9501091241836548"
"79568","397839","397839","397839","1.427714467048645","1.427714467048645","1.427714467048645"
"79578","397889","397889","397889","1.8702343702316284","1.8702343702316284","1.8702343702316284"
"79580","397899","397899","397899","1.5243258476257324","1.5243258476257324","1.5243258476257324"
"79600","397999","397999","397999","1.8884689807891846","1.8884689807891846","1.8884689807891846"
"79607","398034","398034","398034","1.623030424118042","1.623030424118042","1.623030424118042"
"79608","398039","398039","398039","2.254000425338745","2.254000425338745","2.254000425338745"
"79617","398084","398084","398084","1.8582048416137695","1.8582048416137695","1.8582048416137695"
"79627","398134","398134","398134","1.899226427078247","1.899226427078247","1.899226427078247"
"79636","398179","398179","398179","1.62532639503479","1.62532639503479","1.62532639503479"
"79641","398204","398204","398204","1.4221785068511963","1.4221785068511963","1.4221785068511963"
"79668","398339","398339","398339","1.0621063709259033","1.0621063709259033","1.0621063709259033"
"79690","398449","398449","398449","1.95247483253479","1.95247483253479","1.95247483253479"
"79709","398544","398544","398544","1.9172327518463135","1.9172327518463135","1.9172327518463135"
"79735","398674","398674","398674","1.9743789434432983","1.9743789434432983","1.9743789434432983"
"79756","398779","398779","398779","1.4739700555801392","1.4739700555801392","1.4739700555801392"
"79769","398844","398844","398844","1.6946285963058472","1.6946285963058472","1.6946285963058472"
"79771","398854","398854","398854","1.840395450592041","1.840395450592041","1.840395450592041"
"79781","398904","398904","398904","2.101243257522583","2.101243257522583","2.101243257522583"
"79791","398954","398954","398954","1.829817771911621","1.829817771911621","1.829817771911621"
"79794","398969","398969","398969","1.4855420589447021","1.4855420589447021","1.4855420589447021"
"79796","398979","398979","398979","1.3656100034713745","1.3656100034713745","1.3656100034713745"
"79798","398989","398989","398989","1.0725500583648682","1.0725500583648682","1.0725500583648682"
"79803","399014","399014","399014","1.6527374982833862","1.6527374982833862","1.6527374982833862"
"79825","399124","399124","399124","2.057286262512207","2.057286262512207","2.057286262512207"
"79867","399334","399334","399334","1.5094715356826782","1.5094715356826782","1.5094715356826782"
"79890","399449","399449","399449","1.4695634841918945","1.4695634841918945","1.4695634841918945"
"79919","399594","399594","399594","1.8300354480743408","1.8300354480743408","1.8300354480743408"
"79945","399724","399724","399724","1.726080060005188","1.726080060005188","1.726080060005188"
"79947","399734","399734","399734","1.7970454692840576","1.7970454692840576","1.7970454692840576"
"79966","399829","399829","399829","1.8454421758651733","1.8454421758651733","1.8454421758651733"
"79970","399849","399849","399849","1.4860563278198242","1.4860563278198242","1.4860563278198242"
